species		tcum		tint 	 remaining	taken
abz	216	7	2	0
abz	216	7	3	0
abz	221	5	1	0
abz	221	5	1	0
abz	221	5	2	0
abz	221	5	3	0
abz	228	7	1	0
abz	228	7	1	0
abz	228	7	2	0
abz	228	7	3	0
abz	235	7	1	0
abz	235	7	1	0
abz	235	7	2	0
abz	235	7	3	0
abz	242	7	1	0
abz	242	7	1	0
abz	242	7	2	0
abz	242	7	3	0
abz	249	7	1	0
abz	249	7	1	0
abz	249	7	2	0
abz	249	7	3	0
abz	11	7	4	1
abz	11	7	4	1
abz	18	7	3	1
abz	18	7	3	2
abz	61	7	3	2
abz	4	3	4	1
abz	4	3	4	1
abz	4	3	4	1
abz	18	7	2	2
abz	47	7	1	1
abz	18	7	2	3
abz	123	7	1	2
abz	18	7	1	3
abz	4	3	3	2
abz	11	7	0	3
abz	11	7	0	1
abz	11	7	0	5
abz	11	7	0	4
abz	11	7	0	5
abz	11	7	0	1
abz	25	7	0	1
abz	25	7	0	4
abz	25	7	0	4
abz	25	7	0	3
abz	1	1	4	1
abz	4	3	1	4
abz	4	3	1	4
abz	4	3	0	1
abz	4	3	0	5
abz	4	3	0	5
abz	4	3	0	5
abz	1	1	1	4
abz	1	1	0	5
abz	1	1	0	5
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	1	1	5	0
cd	4	3	4	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	4	3	5	0
cd	11	7	1	0
cd	11	7	3	0
cd	11	7	5	0
cd	11	7	5	0
cd	11	7	5	0
cd	11	7	5	0
cd	18	7	1	0
cd	18	7	3	0
cd	18	7	5	0
cd	18	7	5	0
cd	25	7	1	0
cd	25	7	3	0
cd	25	7	4	0
cd	25	7	5	0
cd	32	7	1	0
cd	32	7	3	0
cd	32	7	4	0
cd	32	7	5	0
cd	40	8	1	0
cd	40	8	4	0
cd	47	7	1	0
cd	47	7	4	0
cd	54	7	1	0
cd	54	7	4	0
cd	61	7	1	0
cd	68	7	3	0
cd	75	7	3	0
cd	81	6	3	0
cd	88	7	3	0
cd	95	7	3	0
cd	103	8	3	0
cd	109	6	3	0
cd	116	7	3	0
cd	130	7	1	0
cd	137	7	1	0
cd	144	7	1	0
cd	151	7	1	0
cd	159	8	1	0
cd	165	6	1	0
cd	175	10	1	0
cd	179	4	1	0
cd	188	9	1	0
cd	193	5	1	0
cd	202	9	1	0
cd	209	7	1	0
cd	216	7	1	0
cd	221	5	1	0
cd	228	7	1	0
cd	235	7	1	0
cd	242	7	1	0
cd	249	7	1	0
cd	18	7	4	1
cd	61	7	3	1
cd	47	7	1	1
cd	40	8	2	3
cd	4	3	3	1
cd	123	7	1	2
cd	40	8	0	3
cd	11	7	0	4
cd	11	7	0	5
cd	11	7	0	5
cd	11	7	0	5
cd	11	7	0	5
cd	11	7	0	5
cd	18	7	0	5
cd	25	7	0	5
cd	54	7	0	1
cd	68	7	0	1
cd	1	1	4	1
cd	1	1	4	1
cd	1	1	4	1
cd	4	3	1	4
cd	4	3	0	5
cd	4	3	0	4
cd	4	3	0	5
cd	4	3	0	2
cd	1	1	2	3
cd	1	1	0	5
cd	1	1	0	5
cd	1	1	0	5
cd	1	1	0	5
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	1	1	5	0
cor	4	3	4	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	4	3	5	0
cor	11	7	1	0
cor	11	7	4	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	11	7	5	0
cor	18	7	1	0
cor	18	7	4	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	18	7	5	0
cor	25	7	1	0
cor	25	7	3	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	25	7	5	0
cor	32	7	1	0
cor	32	7	3	0
cor	32	7	3	0
cor	32	7	5	0
cor	32	7	5	0
cor	32	7	5	0
cor	32	7	5	0
cor	32	7	5	0
cor	32	7	5	0
cor	32	7	5	0
cor	32	7	5	0
cor	40	8	1	0
cor	40	8	3	0
cor	40	8	3	0
cor	40	8	4	0
cor	40	8	5	0
cor	40	8	5	0
cor	40	8	5	0
cor	40	8	5	0
cor	40	8	5	0
cor	40	8	5	0
cor	40	8	5	0
cor	40	8	5	0
cor	47	7	1	0
cor	47	7	3	0
cor	47	7	4	0
cor	47	7	5	0
cor	47	7	5	0
cor	47	7	5	0
cor	47	7	5	0
cor	47	7	5	0
cor	47	7	5	0
cor	47	7	5	0
cor	47	7	5	0
cor	54	7	1	0
cor	54	7	2	0
cor	54	7	3	0
cor	54	7	4	0
cor	54	7	5	0
cor	54	7	5	0
cor	54	7	5	0
cor	54	7	5	0
cor	54	7	5	0
cor	54	7	5	0
cor	54	7	5	0
cor	61	7	1	0
cor	61	7	2	0
cor	61	7	3	0
cor	61	7	4	0
cor	61	7	5	0
cor	61	7	5	0
cor	61	7	5	0
cor	61	7	5	0
cor	61	7	5	0
cor	61	7	5	0
cor	68	7	1	0
cor	68	7	1	0
cor	68	7	2	0
cor	68	7	2	0
cor	68	7	3	0
cor	68	7	4	0
cor	68	7	5	0
cor	68	7	5	0
cor	68	7	5	0
cor	68	7	5	0
cor	68	7	5	0
cor	68	7	5	0
cor	75	7	1	0
cor	75	7	1	0
cor	75	7	2	0
cor	75	7	2	0
cor	75	7	3	0
cor	75	7	4	0
cor	75	7	5	0
cor	75	7	5	0
cor	75	7	5	0
cor	75	7	5	0
cor	75	7	5	0
cor	75	7	5	0
cor	81	6	1	0
cor	81	6	2	0
cor	81	6	2	0
cor	81	6	3	0
cor	81	6	4	0
cor	81	6	5	0
cor	81	6	5	0
cor	81	6	5	0
cor	81	6	5	0
cor	81	6	5	0
cor	81	6	5	0
cor	88	7	1	0
cor	88	7	2	0
cor	88	7	2	0
cor	88	7	3	0
cor	88	7	4	0
cor	88	7	5	0
cor	88	7	5	0
cor	88	7	5	0
cor	88	7	5	0
cor	88	7	5	0
cor	88	7	5	0
cor	95	7	1	0
cor	95	7	2	0
cor	95	7	2	0
cor	95	7	3	0
cor	95	7	4	0
cor	95	7	5	0
cor	95	7	5	0
cor	95	7	5	0
cor	95	7	5	0
cor	95	7	5	0
cor	95	7	5	0
cor	103	8	1	0
cor	103	8	2	0
cor	103	8	2	0
cor	103	8	3	0
cor	103	8	4	0
cor	103	8	5	0
cor	103	8	5	0
cor	103	8	5	0
cor	103	8	5	0
cor	103	8	5	0
cor	103	8	5	0
cor	109	6	1	0
cor	109	6	2	0
cor	109	6	2	0
cor	109	6	3	0
cor	109	6	4	0
cor	109	6	5	0
cor	109	6	5	0
cor	109	6	5	0
cor	109	6	5	0
cor	109	6	5	0
cor	109	6	5	0
cor	116	7	1	0
cor	116	7	2	0
cor	116	7	2	0
cor	116	7	3	0
cor	116	7	5	0
cor	116	7	5	0
cor	116	7	5	0
cor	116	7	5	0
cor	116	7	5	0
cor	116	7	5	0
cor	123	7	2	0
cor	123	7	2	0
cor	123	7	2	0
cor	123	7	5	0
cor	123	7	5	0
cor	123	7	5	0
cor	123	7	5	0
cor	123	7	5	0
cor	130	7	2	0
cor	130	7	2	0
cor	130	7	2	0
cor	130	7	2	0
cor	130	7	4	0
cor	130	7	5	0
cor	130	7	5	0
cor	130	7	5	0
cor	130	7	5	0
cor	130	7	5	0
cor	137	7	2	0
cor	137	7	2	0
cor	137	7	2	0
cor	137	7	2	0
cor	137	7	4	0
cor	137	7	5	0
cor	137	7	5	0
cor	137	7	5	0
cor	137	7	5	0
cor	137	7	5	0
cor	144	7	2	0
cor	144	7	2	0
cor	144	7	2	0
cor	144	7	2	0
cor	144	7	4	0
cor	144	7	5	0
cor	144	7	5	0
cor	144	7	5	0
cor	144	7	5	0
cor	144	7	5	0
cor	151	7	2	0
cor	151	7	2	0
cor	151	7	2	0
cor	151	7	2	0
cor	151	7	4	0
cor	151	7	5	0
cor	151	7	5	0
cor	151	7	5	0
cor	151	7	5	0
cor	151	7	5	0
cor	159	8	2	0
cor	159	8	2	0
cor	159	8	2	0
cor	159	8	2	0
cor	159	8	4	0
cor	159	8	5	0
cor	159	8	5	0
cor	159	8	5	0
cor	159	8	5	0
cor	159	8	5	0
cor	165	6	2	0
cor	165	6	2	0
cor	165	6	2	0
cor	165	6	2	0
cor	165	6	4	0
cor	165	6	5	0
cor	165	6	5	0
cor	165	6	5	0
cor	165	6	5	0
cor	165	6	5	0
cor	175	10	2	0
cor	175	10	2	0
cor	175	10	2	0
cor	175	10	2	0
cor	175	10	4	0
cor	175	10	5	0
cor	175	10	5	0
cor	175	10	5	0
cor	175	10	5	0
cor	175	10	5	0
cor	179	4	2	0
cor	179	4	2	0
cor	179	4	2	0
cor	179	4	2	0
cor	179	4	4	0
cor	179	4	5	0
cor	179	4	5	0
cor	179	4	5	0
cor	179	4	5	0
cor	179	4	5	0
cor	188	9	2	0
cor	188	9	2	0
cor	188	9	2	0
cor	188	9	2	0
cor	188	9	4	0
cor	188	9	5	0
cor	188	9	5	0
cor	188	9	5	0
cor	188	9	5	0
cor	188	9	5	0
cor	193	5	2	0
cor	193	5	2	0
cor	193	5	2	0
cor	193	5	2	0
cor	193	5	4	0
cor	193	5	5	0
cor	193	5	5	0
cor	193	5	5	0
cor	193	5	5	0
cor	193	5	5	0
cor	202	9	2	0
cor	202	9	2	0
cor	202	9	2	0
cor	202	9	2	0
cor	202	9	4	0
cor	202	9	5	0
cor	202	9	5	0
cor	202	9	5	0
cor	202	9	5	0
cor	202	9	5	0
cor	209	7	2	0
cor	209	7	2	0
cor	209	7	2	0
cor	209	7	2	0
cor	209	7	4	0
cor	209	7	5	0
cor	209	7	5	0
cor	209	7	5	0
cor	209	7	5	0
cor	209	7	5	0
cor	216	7	2	0
cor	216	7	2	0
cor	216	7	2	0
cor	216	7	2	0
cor	216	7	4	0
cor	216	7	5	0
cor	216	7	5	0
cor	216	7	5	0
cor	216	7	5	0
cor	216	7	5	0
cor	221	5	2	0
cor	221	5	2	0
cor	221	5	2	0
cor	221	5	2	0
cor	221	5	4	0
cor	221	5	5	0
cor	221	5	5	0
cor	221	5	5	0
cor	221	5	5	0
cor	221	5	5	0
cor	228	7	2	0
cor	228	7	2	0
cor	228	7	2	0
cor	228	7	2	0
cor	228	7	4	0
cor	228	7	5	0
cor	228	7	5	0
cor	228	7	5	0
cor	228	7	5	0
cor	228	7	5	0
cor	235	7	2	0
cor	235	7	2	0
cor	235	7	2	0
cor	235	7	2	0
cor	235	7	4	0
cor	235	7	5	0
cor	235	7	5	0
cor	235	7	5	0
cor	235	7	5	0
cor	235	7	5	0
cor	242	7	2	0
cor	242	7	2	0
cor	242	7	2	0
cor	242	7	2	0
cor	242	7	4	0
cor	242	7	5	0
cor	242	7	5	0
cor	242	7	5	0
cor	242	7	5	0
cor	242	7	5	0
cor	249	7	2	0
cor	249	7	2	0
cor	249	7	2	0
cor	249	7	2	0
cor	249	7	4	0
cor	249	7	5	0
cor	249	7	5	0
cor	249	7	5	0
cor	249	7	5	0
cor	249	7	5	0
cor	11	7	4	1
cor	32	7	4	1
cor	123	7	4	1
cor	25	7	3	1
cor	47	7	2	1
cor	123	7	2	1
cor	18	7	3	2
cor	4	3	4	1
cor	61	7	1	1
cor	116	7	2	2
cor	11	7	2	3
cor	54	7	2	3
cor	61	7	2	3
cor	11	7	1	4
cor	11	7	0	4
cor	11	7	0	5
cor	18	7	0	4
cor	18	7	0	1
cor	18	7	0	2
cor	18	7	0	5
cor	123	7	0	1
cor	81	6	0	1
cor	1	1	4	1
cor	4	3	1	4
cor	4	3	0	5
cor	4	3	0	5
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	1	1	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	4	3	5	0
dio	11	7	3	0
dio	11	7	4	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	11	7	5	0
dio	18	7	3	0
dio	18	7	4	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	18	7	5	0
dio	25	7	3	0
dio	25	7	4	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	25	7	5	0
dio	32	7	2	0
dio	32	7	3	0
dio	32	7	4	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	32	7	5	0
dio	40	8	2	0
dio	40	8	3	0
dio	40	8	4	0
dio	40	8	5	0
dio	40	8	5	0
dio	40	8	5	0
dio	40	8	5	0
dio	40	8	5	0
dio	40	8	5	0
dio	40	8	5	0
dio	40	8	5	0
dio	47	7	2	0
dio	47	7	3	0
dio	47	7	4	0
dio	47	7	5	0
dio	47	7	5	0
dio	47	7	5	0
dio	47	7	5	0
dio	47	7	5	0
dio	47	7	5	0
dio	47	7	5	0
dio	47	7	5	0
dio	54	7	2	0
dio	54	7	4	0
dio	54	7	5	0
dio	54	7	5	0
dio	54	7	5	0
dio	54	7	5	0
dio	54	7	5	0
dio	54	7	5	0
dio	61	7	1	0
dio	61	7	1	0
dio	61	7	2	0
dio	61	7	4	0
dio	61	7	5	0
dio	61	7	5	0
dio	61	7	5	0
dio	61	7	5	0
dio	61	7	5	0
dio	61	7	5	0
dio	68	7	1	0
dio	68	7	1	0
dio	68	7	2	0
dio	68	7	4	0
dio	68	7	5	0
dio	68	7	5	0
dio	68	7	5	0
dio	68	7	5	0
dio	68	7	5	0
dio	68	7	5	0
dio	75	7	1	0
dio	75	7	1	0
dio	75	7	2	0
dio	75	7	4	0
dio	75	7	5	0
dio	75	7	5	0
dio	75	7	5	0
dio	75	7	5	0
dio	75	7	5	0
dio	75	7	5	0
dio	81	6	1	0
dio	81	6	1	0
dio	81	6	2	0
dio	81	6	4	0
dio	81	6	5	0
dio	81	6	5	0
dio	81	6	5	0
dio	81	6	5	0
dio	81	6	5	0
dio	81	6	5	0
dio	88	7	1	0
dio	88	7	1	0
dio	88	7	2	0
dio	88	7	4	0
dio	88	7	5	0
dio	88	7	5	0
dio	88	7	5	0
dio	88	7	5	0
dio	88	7	5	0
dio	88	7	5	0
dio	95	7	1	0
dio	95	7	1	0
dio	95	7	2	0
dio	95	7	4	0
dio	95	7	5	0
dio	95	7	5	0
dio	95	7	5	0
dio	95	7	5	0
dio	95	7	5	0
dio	95	7	5	0
dio	103	8	1	0
dio	103	8	1	0
dio	103	8	2	0
dio	103	8	4	0
dio	103	8	5	0
dio	103	8	5	0
dio	103	8	5	0
dio	103	8	5	0
dio	103	8	5	0
dio	103	8	5	0
dio	109	6	1	0
dio	109	6	1	0
dio	109	6	2	0
dio	109	6	4	0
dio	109	6	5	0
dio	109	6	5	0
dio	109	6	5	0
dio	109	6	5	0
dio	109	6	5	0
dio	109	6	5	0
dio	116	7	1	0
dio	116	7	1	0
dio	116	7	2	0
dio	116	7	4	0
dio	116	7	5	0
dio	116	7	5	0
dio	116	7	5	0
dio	116	7	5	0
dio	116	7	5	0
dio	116	7	5	0
dio	123	7	1	0
dio	123	7	1	0
dio	123	7	2	0
dio	123	7	4	0
dio	123	7	5	0
dio	123	7	5	0
dio	123	7	5	0
dio	130	7	1	0
dio	130	7	1	0
dio	130	7	2	0
dio	130	7	3	0
dio	130	7	4	0
dio	130	7	4	0
dio	130	7	5	0
dio	130	7	5	0
dio	130	7	5	0
dio	137	7	1	0
dio	137	7	1	0
dio	137	7	2	0
dio	137	7	3	0
dio	137	7	4	0
dio	137	7	4	0
dio	137	7	5	0
dio	137	7	5	0
dio	137	7	5	0
dio	144	7	1	0
dio	144	7	1	0
dio	144	7	2	0
dio	144	7	3	0
dio	144	7	4	0
dio	144	7	4	0
dio	144	7	5	0
dio	144	7	5	0
dio	144	7	5	0
dio	151	7	1	0
dio	151	7	1	0
dio	151	7	2	0
dio	151	7	3	0
dio	151	7	4	0
dio	151	7	4	0
dio	151	7	5	0
dio	151	7	5	0
dio	151	7	5	0
dio	159	8	1	0
dio	159	8	1	0
dio	159	8	2	0
dio	159	8	3	0
dio	159	8	4	0
dio	159	8	4	0
dio	159	8	5	0
dio	159	8	5	0
dio	159	8	5	0
dio	165	6	1	0
dio	165	6	1	0
dio	165	6	2	0
dio	165	6	3	0
dio	165	6	4	0
dio	165	6	4	0
dio	165	6	5	0
dio	165	6	5	0
dio	165	6	5	0
dio	175	10	1	0
dio	175	10	1	0
dio	175	10	2	0
dio	175	10	3	0
dio	175	10	4	0
dio	175	10	4	0
dio	175	10	5	0
dio	175	10	5	0
dio	175	10	5	0
dio	179	4	1	0
dio	179	4	1	0
dio	179	4	2	0
dio	179	4	3	0
dio	179	4	4	0
dio	179	4	4	0
dio	179	4	5	0
dio	179	4	5	0
dio	179	4	5	0
dio	188	9	1	0
dio	188	9	1	0
dio	188	9	2	0
dio	188	9	3	0
dio	188	9	4	0
dio	188	9	4	0
dio	188	9	5	0
dio	188	9	5	0
dio	188	9	5	0
dio	193	5	1	0
dio	193	5	1	0
dio	193	5	2	0
dio	193	5	3	0
dio	193	5	4	0
dio	193	5	4	0
dio	193	5	5	0
dio	193	5	5	0
dio	193	5	5	0
dio	202	9	1	0
dio	202	9	1	0
dio	202	9	2	0
dio	202	9	3	0
dio	202	9	4	0
dio	202	9	4	0
dio	202	9	5	0
dio	202	9	5	0
dio	202	9	5	0
dio	209	7	1	0
dio	209	7	1	0
dio	209	7	2	0
dio	209	7	3	0
dio	209	7	4	0
dio	209	7	4	0
dio	209	7	5	0
dio	209	7	5	0
dio	209	7	5	0
dio	216	7	1	0
dio	216	7	1	0
dio	216	7	2	0
dio	216	7	3	0
dio	216	7	4	0
dio	216	7	4	0
dio	216	7	5	0
dio	216	7	5	0
dio	216	7	5	0
dio	221	5	1	0
dio	221	5	1	0
dio	221	5	2	0
dio	221	5	3	0
dio	221	5	4	0
dio	221	5	4	0
dio	221	5	5	0
dio	221	5	5	0
dio	221	5	5	0
dio	228	7	1	0
dio	228	7	1	0
dio	228	7	2	0
dio	228	7	3	0
dio	228	7	4	0
dio	228	7	4	0
dio	228	7	5	0
dio	228	7	5	0
dio	228	7	5	0
dio	235	7	1	0
dio	235	7	1	0
dio	235	7	2	0
dio	235	7	3	0
dio	235	7	4	0
dio	235	7	4	0
dio	235	7	5	0
dio	235	7	5	0
dio	235	7	5	0
dio	242	7	1	0
dio	242	7	2	0
dio	242	7	3	0
dio	242	7	4	0
dio	242	7	4	0
dio	242	7	5	0
dio	242	7	5	0
dio	242	7	5	0
dio	249	7	1	0
dio	249	7	2	0
dio	249	7	3	0
dio	249	7	4	0
dio	249	7	4	0
dio	249	7	5	0
dio	249	7	5	0
dio	249	7	5	0
dio	123	7	4	1
dio	25	7	3	2
dio	25	7	3	2
dio	123	7	3	2
dio	4	3	4	1
dio	25	7	2	3
dio	54	7	1	2
dio	54	7	1	4
dio	40	8	0	5
dio	4	3	3	2
dio	11	7	0	5
dio	18	7	0	5
dio	32	7	0	3
dio	32	7	0	3
dio	54	7	0	5
dio	123	7	0	5
dio	4	3	0	5
dio	4	3	0	5
dio	4	3	0	5
dio	4	3	0	3
dio	1	1	3	2
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	1	1	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	4	3	5	0
mmu	11	7	4	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	11	7	5	0
mmu	18	7	4	0
mmu	18	7	5	0
mmu	18	7	5	0
mmu	18	7	5	0
mmu	18	7	5	0
mmu	18	7	5	0
mmu	18	7	5	0
mmu	25	7	4	0
mmu	25	7	5	0
mmu	25	7	5	0
mmu	25	7	5	0
mmu	25	7	5	0
mmu	32	7	3	0
mmu	32	7	4	0
mmu	32	7	5	0
mmu	32	7	5	0
mmu	32	7	5	0
mmu	32	7	5	0
mmu	40	8	3	0
mmu	40	8	4	0
mmu	40	8	5	0
mmu	40	8	5	0
mmu	40	8	5	0
mmu	40	8	5	0
mmu	47	7	3	0
mmu	47	7	4	0
mmu	47	7	5	0
mmu	47	7	5	0
mmu	47	7	5	0
mmu	47	7	5	0
mmu	54	7	3	0
mmu	54	7	4	0
mmu	54	7	5	0
mmu	54	7	5	0
mmu	54	7	5	0
mmu	54	7	5	0
mmu	61	7	3	0
mmu	61	7	4	0
mmu	61	7	5	0
mmu	61	7	5	0
mmu	61	7	5	0
mmu	61	7	5	0
mmu	68	7	3	0
mmu	68	7	4	0
mmu	68	7	5	0
mmu	68	7	5	0
mmu	68	7	5	0
mmu	68	7	5	0
mmu	75	7	3	0
mmu	75	7	4	0
mmu	75	7	5	0
mmu	75	7	5	0
mmu	75	7	5	0
mmu	81	6	1	0
mmu	81	6	3	0
mmu	81	6	4	0
mmu	81	6	5	0
mmu	81	6	5	0
mmu	81	6	5	0
mmu	88	7	1	0
mmu	88	7	3	0
mmu	88	7	4	0
mmu	88	7	5	0
mmu	88	7	5	0
mmu	88	7	5	0
mmu	95	7	1	0
mmu	95	7	3	0
mmu	95	7	4	0
mmu	95	7	5	0
mmu	95	7	5	0
mmu	95	7	5	0
mmu	103	8	1	0
mmu	103	8	3	0
mmu	103	8	4	0
mmu	103	8	5	0
mmu	103	8	5	0
mmu	103	8	5	0
mmu	109	6	1	0
mmu	109	6	3	0
mmu	109	6	4	0
mmu	109	6	5	0
mmu	109	6	5	0
mmu	109	6	5	0
mmu	116	7	1	0
mmu	116	7	3	0
mmu	116	7	4	0
mmu	116	7	5	0
mmu	116	7	5	0
mmu	116	7	5	0
mmu	123	7	1	0
mmu	123	7	3	0
mmu	123	7	4	0
mmu	123	7	5	0
mmu	130	7	1	0
mmu	130	7	1	0
mmu	130	7	3	0
mmu	130	7	4	0
mmu	130	7	4	0
mmu	130	7	5	0
mmu	137	7	1	0
mmu	137	7	1	0
